Outlier,comment_count,down_votes,post_id,reputation,score,up_votes,user_id,view_count,views
score,4,0,37436395.0,23,-1,0,3060940.0,9,38
score,0,0,33506605.0,23,1,0,5521462.0,16,1
score,2,0,33043768.0,23,1,0,1301329.0,15,11
score,0,0,35319646.0,41,-1,7,3348196.0,17,21
score,0,97,37093383.0,235072,1,927,6068.0,11,10965
score,0,97,37257134.0,235072,1,927,6068.0,18,10965
score,0,97,29285164.0,235072,1,927,6068.0,17,10965
score,0,133,35531842.0,5299,1,275,5045227.0,18,620
score,2,3,37215462.0,1874,1,150,174955.0,16,341
score,0,707,37254140.0,32662,1,2579,1612146.0,16,2318
score,0,0,34255623.0,272,2,8,2162339.0,19,33
score,0,14,36406099.0,5500,-1,598,1077188.0,18,404
score,0,0,34943883.0,745,1,31,1472203.0,18,55
score,0,4,37136076.0,896,1,69,2594702.0,15,69
score,0,0,35114507.0,95,1,10,5056569.0,18,16
score,0,7,37596279.0,538,1,52,5517957.0,17,59
score,1,10,17315725.0,15157,1,1456,623519.0,14,402
score,1,0,30328976.0,237,1,1,1900967.0,19,37
score,1,0,33110002.0,693,1,3,2989715.0,14,30
score,3,2,37281990.0,1436,1,27,491284.0,19,63
score,0,0,33247310.0,807,1,31,1286220.0,13,47
score,4,14,37257169.0,3947,1,759,3059024.0,14,297
score,2,0,32096964.0,77,1,72,5127347.0,19,15
score,0,8,37378752.0,480,2,18,6133746.0,16,18
score,0,148,37272712.0,1692,1,509,1178075.0,12,154
score,0,8,31152429.0,1360,1,115,3703912.0,19,222
score,0,8,35471198.0,1360,1,115,3703912.0,13,222
score,3,1,32698335.0,564,1,34,2135219.0,17,139
score,0,5,31968243.0,3687,1,42,109175.0,19,171
score,0,11,36410172.0,1285,1,158,402585.0,15,96
score,0,19,34109161.0,2361,1,100,1864403.0,16,184
score,0,0,37648251.0,403,1,13,3374382.0,19,32
score,0,1,37762285.0,333,1,102,370092.0,18,146
score,0,6,36476343.0,1111,1,85,932391.0,17,88
score,0,1233,35731272.0,68266,2,3551,1066031.0,18,4633
score,0,1294,33287672.0,24767,1,2417,1352288.0,9,2187
score,0,19,32717734.0,3661,1,172,2505574.0,15,327
score,2,0,32227672.0,285,1,8,3545704.0,19,33
score,0,7,36360433.0,3434,1,71,151770.0,13,360
score,0,15,25884483.0,7143,1,1954,601299.0,16,908
score,1,1,36827525.0,444,1,22,5318061.0,15,42
score,2,0,37073281.0,2480,2,603,694659.0,15,534
score,0,1,31307151.0,1033,1,38,2907645.0,17,139
score,6,5,33740295.0,748,-2,68,3087106.0,17,93
score,0,6,33083706.0,1348,2,40,4831663.0,16,104
score,0,0,36094606.0,1215,1,20,6084656.0,16,53
score,0,4,36202680.0,2050,1,569,2883603.0,19,333
score,0,4,35012828.0,2050,1,569,2883603.0,8,333
score,4,4,37732499.0,2050,1,569,2883603.0,16,333
score,4,0,35370181.0,323,1,30,4849946.0,11,55
score,0,0,34220876.0,55,-1,2,5541800.0,16,22
score,0,2,37419025.0,372,1,70,4757635.0,13,32
score,0,6,30105133.0,4521,1,1004,1615183.0,16,1013
score,0,2,25470703.0,823,1,22,1694704.0,11,59
score,0,1,37577793.0,730,1,11,713795.0,13,160
score,0,10,34399618.0,2227,1,276,1279002.0,17,168
score,1,2,28582656.0,1512,1,70,691103.0,18,134
score,0,41,37185140.0,8269,1,650,271907.0,18,1002
score,0,41,17422598.0,8269,1,650,271907.0,16,1002
score,0,41,37394624.0,8269,1,650,271907.0,12,1002
score,1,8,36798533.0,48170,1,435,449856.0,16,2380
score,0,6,37184293.0,445,1,10,1704673.0,13,67
score,0,1,34026733.0,738,1,64,1387713.0,16,103
score,0,1,34360188.0,738,-1,64,1387713.0,19,103
score,0,7,37542021.0,2948,1,317,4174195.0,17,399
score,0,33,33527000.0,47519,1,943,5017.0,17,3083
score,0,3,31134118.0,22996,1,2443,94278.0,14,2215
score,0,3,33868901.0,22996,1,2443,94278.0,16,2215
score,2,0,37088177.0,547,1,19,305584.0,19,91
score,3,849,28305484.0,16264,1,1507,930393.0,18,1744
score,5,17,34071141.0,2258,1,230,4400016.0,19,243
score,0,1,31523497.0,790,-2,97,925594.0,16,82
score,2,17,36204245.0,4358,2,704,2030468.0,14,660
score,9,32,36612191.0,3521,1,447,2487602.0,19,1000
score,0,0,16441390.0,233,-1,14,1241307.0,15,48
score,7,0,37468068.0,59,-1,8,4556616.0,19,23
score,1,2,23942331.0,1060,1,29,351170.0,18,129
score,3,2,34833616.0,1060,-1,29,351170.0,14,129
score,1,40,34187886.0,4518,1,137,470159.0,17,422
score,0,26,37076994.0,8577,1,693,854207.0,18,1016
score,0,1,21581978.0,1047,1,103,2120273.0,19,34
score,4,1,26974605.0,211,-2,24,2258458.0,19,71
score,3,0,35552024.0,95,2,6,3032288.0,13,17
score,0,6,36499220.0,6143,1,863,4838189.0,17,241
score,0,9,25167092.0,2254,1,496,42756.0,17,279
score,1,0,32958774.0,788,1,7,189660.0,18,42
score,2,12,35775545.0,9544,1,225,17194.0,12,428
score,0,0,27462812.0,241,1,5,1531175.0,11,31
score,1,0,37487691.0,915,1,82,6391764.0,14,117
score,0,2,37157825.0,750,1,149,439242.0,15,151
score,0,0,32350504.0,2605,1,3,645703.0,10,149
score,2,0,37106974.0,2605,1,3,645703.0,14,149
score,1,0,32765731.0,2605,2,3,645703.0,15,149
score,0,1,22545515.0,6019,1,257,666079.0,16,183
score,0,266,37525980.0,24503,1,3232,1596545.0,16,2121
score,0,8,33913597.0,1515,2,361,129543.0,17,94
score,3,3,32551513.0,2670,1,79,2259117.0,18,152
score,0,20,36681433.0,948,1,37,2450935.0,18,142
score,1,11,37568728.0,249,2,86,3621758.0,16,136
score,3,2,36644334.0,5402,1,89,3914111.0,15,175
score,0,4,36688262.0,452,1,118,752599.0,18,122
score,0,257,30331879.0,5822,1,4348,1075247.0,15,1198
score,0,22,35608097.0,6045,1,223,107567.0,12,364
score,0,22,37745068.0,6045,1,223,107567.0,19,364
score,0,1,29958609.0,525,2,33,1200428.0,19,61
score,0,24,37721572.0,17985,1,397,416626.0,12,352
score,0,24,34043599.0,17985,1,397,416626.0,17,352
score,1,6,35116657.0,3342,-1,404,1205019.0,10,194
score,0,0,28761705.0,200,1,26,1983698.0,19,25
score,3,51,37169759.0,7556,2,307,342932.0,19,1168
score,2,1,26120935.0,15643,1,1779,3894917.0,16,990
score,3,1,37549204.0,6151,1,319,4675736.0,16,1136
score,1,0,37735200.0,366,2,199,6189078.0,13,36
score,0,13,27000383.0,2438,1,156,623117.0,15,131
score,1,0,35910980.0,363,1,1,2868835.0,18,80
score,1,5,37205770.0,529,-1,4,3009613.0,16,121
score,1,6,35807181.0,2663,1,155,766264.0,18,210
score,1,13,37114640.0,8905,2,2316,2287576.0,18,1800
score,0,7,36869494.0,7895,1,419,13153.0,19,578
score,0,1,34365344.0,1907,1,217,346613.0,16,188
score,2,11,37025282.0,1722,1,29,2072387.0,14,125
score,3,2,35361812.0,523,2,32,2773052.0,19,45
score,0,15,37573703.0,3918,1,1224,3229534.0,17,358
score,0,7,36698626.0,1444,1,72,5194337.0,19,235
score,0,7,36472612.0,1331,2,57,6171195.0,8,138
score,0,29,35563832.0,16110,1,1120,28901.0,19,530
score,0,35,34675425.0,30605,1,1014,107783.0,19,2351
score,0,111,36970705.0,6195,-1,764,3310334.0,17,1344
score,3,0,34515896.0,1140,-2,794,630530.0,15,276
score,7,16,37499742.0,12409,1,450,1019952.0,17,766
score,0,0,28817780.0,4007,-1,319,1842939.0,17,555
score,4,2,30260248.0,897,1,81,1870509.0,11,92
score,0,0,23266981.0,373,-1,37,3506938.0,19,47
score,0,11,33769706.0,1953,2,26,466750.0,17,348
score,0,1,34232330.0,5809,1,94,1125496.0,16,336
score,0,3,29975096.0,977,1,48,1448640.0,16,40
score,0,0,36644576.0,375,1,33,5479213.0,19,56
score,0,0,32702976.0,147,1,5,5081979.0,11,37
score,1,17,31429120.0,7023,-1,256,32027.0,19,442
score,0,0,36176818.0,233,1,16,6078343.0,16,20
score,5,0,37563560.0,233,1,16,6078343.0,18,20
score,2,21,33690742.0,7352,1,185,63717.0,17,854
score,0,14,35807914.0,8105,1,323,155926.0,16,563
score,0,4,33100411.0,977,1,29,1584736.0,16,137
score,3,2,36069051.0,363,1,70,6004014.0,19,97
score,0,176,37700898.0,32077,1,1115,7512.0,16,2978
score,0,2,37118671.0,420,1,106,1033624.0,18,17
score,0,2,37197259.0,420,1,106,1033624.0,11,17
score,0,16,31243741.0,3670,1,1846,1385174.0,17,525
score,4,0,37596266.0,247,1,122,4104196.0,14,33
score,0,14,36942209.0,569,1,106,3302584.0,10,98
score,1,0,37616534.0,317,2,11,1460350.0,11,22
score,4,7,32019926.0,1521,1,82,4520308.0,19,369
score,14,7,32097011.0,1521,-1,82,4520308.0,13,369
score,0,7,30615833.0,1521,1,82,4520308.0,15,369
score,0,0,36815513.0,69,1,5,5455622.0,17,0
score,0,0,33355826.0,33,1,0,5491036.0,19,3
score,0,0,37390252.0,5,-1,0,6370885.0,9,4
score,3,0,36006826.0,15,-1,0,6039254.0,18,4
score,4,0,37667739.0,43,-7,3,6118448.0,14,5
score,4,0,36609285.0,75,1,3,6185438.0,19,5
score,1,0,31608757.0,85,1,7,4741847.0,16,6
score,0,0,37053879.0,36,1,2,6296171.0,12,6
score,1,0,32134381.0,61,2,2,5244024.0,16,7
score,3,0,34898670.0,29,1,17,5389357.0,18,7
score,2,0,36579164.0,35,1,0,1746972.0,12,7
score,2,0,36602814.0,32,1,0,6089263.0,19,10
score,0,0,32131730.0,45,1,2,1886762.0,19,10
score,0,0,37049348.0,29,1,62,2279974.0,18,13
score,2,0,34597135.0,1,-1,0,5081004.0,18,0
score,2,0,37542801.0,11,1,0,5673395.0,17,0
score,1,0,36423781.0,11,1,0,5675070.0,11,1
score,0,0,35799220.0,11,1,0,3641550.0,19,4
score,0,0,37752823.0,11,-1,0,3641550.0,7,4
score,2,0,36812429.0,13,-1,0,6244781.0,15,4
score,1,0,37510779.0,21,-1,0,5826667.0,14,17
score,0,0,36780983.0,23,1,0,2841267.0,10,18
score,0,0,36354846.0,23,1,0,6144622.0,19,3
score,0,0,33489759.0,23,1,0,3317132.0,16,6
score,1,0,33326302.0,23,-1,0,5485106.0,15,6
score,0,0,36528641.0,41,1,0,3861272.0,14,18
score,0,0,28079055.0,41,1,2,1983834.0,18,12
score,0,1,37704292.0,228,-1,59,2429707.0,11,24
score,0,0,36676414.0,182,1,10,1346671.0,16,43
score,0,23,37363170.0,5192,2,374,630203.0,18,419
score,0,105,27147119.0,7512,1,7649,1658526.0,13,754
score,0,24,34569730.0,5658,1,414,1844811.0,16,1047
score,3,0,22360844.0,281,1,10,1038598.0,18,24
score,1,1,36724747.0,2105,-3,384,1223134.0,19,191
score,0,2,37697244.0,932,1,226,2542919.0,16,138
score,0,9,36651662.0,1438,1,291,1749551.0,10,92
score,0,0,28174412.0,1084,1,54,2105307.0,19,86
score,0,28,33358857.0,4139,1,191,2961662.0,12,285
score,1,0,36609161.0,1601,1,141,605156.0,14,176
score,2,0,34550370.0,521,-2,18,1809406.0,18,99
score,0,0,37452857.0,117,1,3,2996198.0,16,36
score,1,198,34162465.0,37327,1,1900,38522.0,19,2872
score,2,198,32328862.0,37327,-1,1900,38522.0,18,2872
score,1,198,31301174.0,37327,-1,1900,38522.0,10,2872
score,1,198,33018072.0,37327,-1,1900,38522.0,19,2872
score,0,0,34515423.0,751,1,120,998816.0,12,505
score,0,0,32071712.0,143,1,13,2573417.0,15,14
score,0,5,30511538.0,1193,3,73,3139907.0,18,147
score,0,4,37609614.0,907,1,53,1732907.0,18,206
score,3,0,36810663.0,243,-2,3,3125923.0,19,26
score,4,7,34088375.0,1286,1,175,4169411.0,19,301
score,2,0,36236872.0,99,1,17,5875219.0,15,36
score,0,0,36694885.0,615,1,26,6219895.0,19,35
score,0,10,34592008.0,4653,1,155,201657.0,17,359
score,1,4,37240251.0,575,1,76,631336.0,11,39
score,0,0,37736279.0,505,1,15,1264021.0,16,37
score,0,7,31640105.0,714,1,11,1584074.0,19,36
score,0,20,36988426.0,8832,1,433,1596371.0,17,344
score,0,20,34472733.0,8832,1,433,1596371.0,19,344
score,0,0,33963788.0,71,1,0,5055948.0,14,42
score,0,0,36882666.0,71,1,4,5878135.0,18,22
score,0,31,36008300.0,3888,1,1870,395295.0,16,1110
score,0,173,37707187.0,9103,2,2008,1388292.0,19,677
score,0,1,36429441.0,545,1,37,1806537.0,11,79
score,0,0,36609555.0,169,1,128,1177021.0,16,48
score,2,5,35112186.0,559,-1,43,5524346.0,15,91
score,0,2,33981145.0,1130,1,11,1062441.0,10,178
score,0,4,29119018.0,6133,1,341,1150961.0,18,476
score,0,40,31434417.0,486,1,167,1683187.0,17,61
score,0,4,37128368.0,285,1,76,4498202.0,11,35
score,4,0,36429381.0,583,1,3,2459062.0,15,41
score,3,11,37364770.0,2314,-1,1011,5107084.0,11,189
score,0,11,36666453.0,2314,1,1011,5107084.0,14,189
score,1,11,37626316.0,2314,-1,1011,5107084.0,15,189
score,1,8,36043453.0,2212,1,699,418366.0,10,266
score,0,8,36018333.0,2212,1,699,418366.0,11,266
score,0,778,35155919.0,13466,2,920,789657.0,13,4388
score,0,26,28586250.0,4848,1,143,239101.0,19,407
score,1,45,31513570.0,2196,1,3782,1060051.0,17,553
score,1,4,37677593.0,880,1,74,1787122.0,15,117
score,0,5,36606534.0,2953,1,239,1909783.0,19,138
score,3,8,28859845.0,423,-1,27,4514399.0,16,70
score,1,8,32482652.0,1686,1,158,2086839.0,19,229
score,0,6,34247231.0,569,1,14,5666482.0,18,92
score,0,0,37117254.0,3463,1,370,56711.0,15,258
score,0,0,32752435.0,1385,1,104,1204446.0,18,261
score,2,7,35773153.0,472,1,254,2275559.0,19,167
score,0,72,35841476.0,3326,1,285,3697264.0,17,1003
score,0,484,35343186.0,28663,2,1577,21061.0,17,2387
score,1,194,36572155.0,49892,1,492,191463.0,12,2449
score,1,0,36042853.0,857,1,18,3310775.0,16,90
score,4,1,37744866.0,701,-1,70,3779507.0,15,190
score,4,0,36699565.0,193,1,95,5775994.0,16,22
score,4,46,37080167.0,17310,1,3414,303612.0,17,4062
score,2,46,37132635.0,17310,1,3414,303612.0,15,4062
score,0,23,31697800.0,2509,1,131,924862.0,10,385
score,1,1,33078084.0,55042,1,5546,1006010.0,12,2630
score,0,15,37072355.0,2425,1,768,4960774.0,10,218
score,0,15,35367961.0,2425,3,768,4960774.0,19,218
score,0,0,37323808.0,193,1,81,6156425.0,19,16
score,2,485,31963873.0,12628,2,5163,940834.0,18,1792
score,0,206,30486884.0,4576,-2,294,1638237.0,16,784
score,2,206,31050330.0,4576,1,294,1638237.0,19,784
score,0,206,36769183.0,4576,1,294,1638237.0,14,784
score,1,85,30646854.0,38542,1,2078,2071807.0,19,1978
score,0,72,35577651.0,5708,1,591,4671754.0,18,913
score,0,5,36886871.0,7254,1,1210,225813.0,12,449
score,0,5,30810179.0,4257,1,66,1838651.0,17,361
score,1,2,36545924.0,819,1,68,2067893.0,18,132
score,1,3,36328567.0,191,1,13,2130106.0,15,46
score,5,0,37622335.0,203,-1,44,5224239.0,17,31
score,0,0,33104335.0,65,1,6,5441039.0,18,18
score,2,0,37542646.0,99,-1,5,6018983.0,18,91
score,0,0,31193210.0,311,1,25,1079477.0,16,69
score,0,2,36724400.0,2548,1,383,1939370.0,19,110
score,0,16,37114411.0,9290,1,225,1303170.0,12,1194
score,0,0,36556215.0,79,1,1,3043596.0,13,26
score,0,0,34214705.0,57,1,10,5340352.0,14,17
score,3,5,37539859.0,3527,1,1245,2393012.0,19,466
score,0,1,34763618.0,615,2,46,366336.0,16,57
score,0,1,37070309.0,1475,1,113,1001421.0,16,158
score,0,0,35208012.0,65,1,5,3246044.0,18,19
score,1,0,37481330.0,391,-1,13,5489173.0,10,27
score,2,197,37660293.0,115343,-1,3682,99834.0,11,8228
score,0,197,36182825.0,115343,1,3682,99834.0,16,8228
score,0,197,37316597.0,115343,-2,3682,99834.0,18,8228
score,0,197,37482139.0,115343,1,3682,99834.0,13,8228
score,0,197,28238191.0,115343,-2,3682,99834.0,18,8228
score,1,197,36848864.0,115343,1,3682,99834.0,15,8228
score,3,197,36645933.0,115343,-1,3682,99834.0,16,8228
score,0,2,33651046.0,7663,1,212,504612.0,16,651
score,0,2,22037151.0,7663,-1,212,504612.0,19,651
score,3,49,31790967.0,6229,1,351,3607273.0,18,912
score,0,13,37005673.0,446,1,49,1228736.0,14,148
score,0,49,33430762.0,7955,1,477,2613662.0,15,422
score,0,9,35939562.0,2272,1,380,3194213.0,15,638
score,0,6,35877018.0,202,-1,25,5255941.0,17,25
score,4,33,37466212.0,11323,1,1455,2091169.0,17,975
score,1,4,37338879.0,1082,1,295,2535843.0,13,209
score,2,0,31565373.0,269,1,121,3125112.0,16,29
score,0,220,37275084.0,5737,1,2206,1147385.0,17,968
score,2,0,35685882.0,533,-1,25,1168239.0,17,38
score,0,4,34617312.0,1145,1,30,1228263.0,6,64
score,0,0,21838977.0,1084,1,36,1246086.0,18,87
score,2,3,33173351.0,917,-1,100,1446264.0,19,130
score,10,2,37482402.0,1806,1,1137,1700106.0,16,197
score,6,18,26168362.0,1976,-1,160,2816909.0,16,184
score,0,1,37588223.0,366,-1,59,3353752.0,7,176
score,1,1,37481881.0,366,-1,59,3353752.0,12,176
score,0,10,33357782.0,2700,1,2306,3909886.0,18,287
score,2,0,37121652.0,64,-1,9,4332108.0,18,14
score,0,0,37440661.0,189,1,0,6162335.0,17,27
score,0,6,32259737.0,5774,1,692,115102.0,16,597
score,0,16,37545896.0,2140,1,128,547239.0,11,288
score,0,21,32957353.0,4711,1,178,1479619.0,16,548
score,7,21,37521835.0,4711,-2,178,1479619.0,18,548
score,3,15,36154383.0,4958,1,581,1735653.0,17,454
score,0,15,37006837.0,4958,1,581,1735653.0,15,454
score,0,6,37252377.0,2786,2,527,2656101.0,19,196
score,1,2,33013242.0,1059,1,401,3570183.0,14,142
score,0,6,36935599.0,605,1,223,4592852.0,14,118
score,3,1,37102804.0,335,1,16,6138721.0,14,52
score,0,2,33757583.0,3139,-4,65,1752935.0,19,322
score,0,5,35770975.0,605,1,59,4026748.0,17,78
score,0,0,31784035.0,166,1,53,4258956.0,18,21
score,0,2,26531715.0,412,1,18,3852586.0,18,40
score,0,6,19709918.0,4187,1,163,240218.0,18,508
score,2,18,32074632.0,22239,1,1893,509706.0,19,1497
score,0,9,37482794.0,8389,-1,285,1261316.0,16,443
score,1,0,25457627.0,2937,1,104,2042767.0,19,351
score,2,5,30911684.0,7400,1,1053,3398554.0,16,615
score,0,15,34329456.0,653,1,169,4086095.0,18,292
score,0,126,34446666.0,23409,1,1452,202168.0,16,1690
score,0,2,7086120.0,5179,1,548,871079.0,18,464
score,0,187,37501518.0,8963,1,582,17971.0,19,1496
score,0,1,37075759.0,790,1,31,421039.0,19,93
score,4,4,34566860.0,3227,-2,77,1577959.0,17,254
score,0,24,30211868.0,5264,1,204,2000012.0,16,426
score,0,16,22834267.0,3988,1,396,1014237.0,16,732
score,0,16,35333713.0,3988,1,396,1014237.0,12,732
score,1,1,33701758.0,259,1,69,2111795.0,11,41
score,0,19,21574826.0,1217,1,365,26201.0,15,182
score,0,3,19833017.0,6138,1,228,28190.0,19,495
score,4,6,37618025.0,1728,1,186,29573.0,16,266
score,11,65,30335961.0,11494,1,367,404568.0,19,966
score,0,9,13253129.0,5273,2,282,1160747.0,19,290
score,0,0,36738408.0,101,1,4,2131738.0,13,16
score,0,0,36837400.0,643,3,3,3625467.0,17,20
score,7,6,34005121.0,1125,-1,116,598832.0,16,68
score,2,11,34974552.0,897,-1,187,701867.0,16,95
score,0,22,35026711.0,5056,1,436,923340.0,16,875
score,0,3,33824330.0,4270,-1,358,1650337.0,18,467
score,2,0,29581070.0,617,1,3,2920176.0,17,64
score,0,0,36291672.0,984,1,14,3423025.0,17,77
score,0,0,37230506.0,185,1,13,3440031.0,17,18
score,2,0,32067404.0,81,1,15,2765211.0,17,33
score,0,322,33771746.0,28934,1,1294,31667.0,10,2418
score,0,0,35893192.0,579,1,45,1464618.0,14,67
score,0,0,36937467.0,271,1,24,3710926.0,19,42
score,0,10,14647091.0,9938,1,633,398939.0,16,695
score,4,3,32288752.0,1922,1,253,2245934.0,17,238
score,0,10,36308239.0,1577,1,107,2251468.0,17,397
score,2,10,35226228.0,1577,-1,107,2251468.0,18,397
score,0,0,37113487.0,5,1,0,6309839.0,18,1
score,1,0,35819375.0,19,-2,0,6022366.0,15,2
score,0,0,31171036.0,58,1,0,5071207.0,19,3
score,2,0,37346242.0,151,-1,13,245456.0,19,3
score,0,0,37535325.0,197,2,15,5870762.0,16,6
score,0,0,31586585.0,39,1,1,2567946.0,13,8
score,0,0,36850415.0,61,-1,4,2924961.0,9,11
score,0,1,35816901.0,188,1,4,4191798.0,16,12
score,0,3,27254589.0,358,1,54,643923.0,15,13
score,0,0,34838997.0,89,1,4,2231945.0,19,13
score,0,0,37432252.0,1,-1,0,4334454.0,16,1
score,0,0,35859092.0,1,-1,0,6032430.0,18,2
score,0,0,22098759.0,3,-2,0,3337175.0,19,1
score,0,0,25712719.0,3,-1,0,4016967.0,18,2
score,1,0,37591433.0,3,-1,0,6414551.0,9,2
score,3,0,33399580.0,3,-1,0,4495734.0,19,5
score,1,0,32551374.0,11,1,0,5330982.0,15,1
score,6,0,36333084.0,13,1,0,5534424.0,12,0
score,3,0,37713060.0,13,1,0,467021.0,17,9
score,0,0,35521988.0,23,-1,14,5900517.0,18,111
score,1,0,37505148.0,23,-2,0,5661248.0,17,13
score,1,0,36827425.0,31,1,2,5923623.0,17,16
score,1,0,32656495.0,41,1,1,4591527.0,15,4
view_count,0,9,37768913.0,9020,0,201,114865.0,2,743
view_count,0,0,37118081.0,283,0,28,621170.0,2,73
comment_count,3,1,37361267.0,240,-1,70,5102848.0,13,87
comment_count,3,15,37224425.0,389,0,19,5545947.0,14,86
comment_count,3,5,37724298.0,3405,0,207,192999.0,12,141
comment_count,4,0,37700484.0,440,1,27,2221770.0,13,25
comment_count,6,26,23832475.0,4172,0,3433,2135045.0,14,363
comment_count,3,0,37133337.0,341,0,22,1233535.0,18,92
comment_count,3,11,35721007.0,3110,1,406,265431.0,15,488
comment_count,3,11,33942986.0,3110,1,406,265431.0,18,488
comment_count,8,434,35481583.0,4693,2,753,5897602.0,19,795
comment_count,5,434,35428222.0,4693,1,753,5897602.0,19,795
comment_count,8,434,35339260.0,4693,0,753,5897602.0,16,795
comment_count,3,10,37324553.0,480,0,45,6204844.0,14,44
comment_count,3,157,37280132.0,10959,0,1383,695749.0,13,1118
comment_count,4,25,33656213.0,5417,0,1458,2422230.0,17,262
comment_count,3,0,37232324.0,371,0,41,4615581.0,15,45
comment_count,4,0,35557292.0,5229,1,57,97925.0,17,365
comment_count,5,23,34635371.0,11623,0,519,180420.0,19,805
comment_count,3,6,36730195.0,735,1,41,357747.0,15,127
comment_count,3,20,37391563.0,1508,-1,112,479129.0,18,97
comment_count,3,0,34748902.0,119,0,17,4749176.0,14,20
comment_count,4,10,23800754.0,747,0,111,3412847.0,18,83
comment_count,4,26,36793142.0,251,0,7,6044058.0,13,35
comment_count,5,0,37425466.0,81,-1,2,6305574.0,14,31
comment_count,4,37,28820948.0,14597,0,883,382307.0,15,1343
comment_count,6,0,35813179.0,1958,1,48,1134275.0,8,202
comment_count,7,7,23322532.0,2548,0,126,2840178.0,19,404
comment_count,5,16,24974279.0,4520,0,150,1094001.0,15,757
comment_count,3,1,36152790.0,236,0,23,2046646.0,16,48
comment_count,5,1,25962821.0,236,0,23,2046646.0,19,48
comment_count,3,0,29082417.0,323,0,12,2566682.0,19,150
comment_count,4,0,25165052.0,477,0,6,3657339.0,16,157
comment_count,3,1,26689297.0,3915,1,724,1572408.0,19,255
comment_count,15,58,29394831.0,3824,0,142,2346961.0,13,330
comment_count,4,0,37742555.0,1118,0,15,3291266.0,17,200
comment_count,4,1,37463600.0,212,0,94,1031404.0,16,62
comment_count,7,25,37628044.0,1247,0,178,3233459.0,15,121
comment_count,4,1,32046238.0,528,0,13,4512316.0,16,80
comment_count,3,0,34925196.0,653,0,138,5524120.0,19,157
comment_count,7,0,37181053.0,653,0,138,5524120.0,13,157
comment_count,3,0,35460004.0,653,0,138,5524120.0,19,157
comment_count,5,7,37747522.0,1482,1,81,1049464.0,17,61
comment_count,3,5,32904121.0,2427,0,264,1050179.0,19,234
comment_count,3,15,34055112.0,55182,0,98,343204.0,11,2363
comment_count,3,7,33921006.0,242,0,20,3419903.0,12,53
comment_count,5,1,36083488.0,278,0,59,917651.0,18,75
comment_count,3,116,36970447.0,23815,0,4548,1079110.0,16,2002
comment_count,3,3,37656361.0,816,1,50,1677045.0,18,106
comment_count,6,24,37595330.0,6467,1,187,726965.0,16,684
comment_count,3,24,36350498.0,6467,0,187,726965.0,15,684
comment_count,3,11,30622838.0,834,0,78,1630276.0,19,74
comment_count,3,20,33677383.0,3309,0,186,1894453.0,18,165
comment_count,3,0,29865069.0,165,0,4,4470516.0,9,39
comment_count,8,0,29352268.0,165,0,4,4470516.0,19,39
comment_count,3,0,25060436.0,807,0,15,601587.0,19,237
comment_count,3,0,31518949.0,807,0,15,601587.0,18,237
comment_count,3,69,35296406.0,2747,0,106,2131092.0,11,152
comment_count,4,0,36132987.0,85,0,5,1978018.0,15,25
comment_count,4,0,35633797.0,138,0,1,4981694.0,17,21
comment_count,7,16,37422208.0,5295,0,512,521392.0,19,348
comment_count,3,16,37491172.0,5295,0,512,521392.0,10,348
comment_count,3,0,26663800.0,249,0,35,2635961.0,19,43
comment_count,3,19,37684612.0,3098,0,442,2921817.0,17,467
comment_count,6,0,35182019.0,192,0,4,3296687.0,19,25
comment_count,4,0,35877975.0,683,0,47,2711331.0,17,55
comment_count,3,9,37653267.0,11092,0,3698,849697.0,17,495
comment_count,3,0,36961746.0,3025,0,152,1304016.0,17,273
comment_count,3,0,37730362.0,3025,-1,152,1304016.0,10,273
comment_count,7,0,37592619.0,3025,0,152,1304016.0,18,273
comment_count,5,0,36117145.0,3025,0,152,1304016.0,19,273
comment_count,3,0,37657395.0,3025,0,152,1304016.0,19,273
comment_count,3,0,37636317.0,3025,0,152,1304016.0,17,273
comment_count,3,0,37252483.0,151,0,195,5306869.0,10,30
comment_count,4,6,36496744.0,8908,0,161,384478.0,11,534
comment_count,3,2,37270433.0,925,0,212,3112985.0,14,75
comment_count,5,27,34394564.0,1871,0,352,1164789.0,19,698
comment_count,4,0,34105303.0,89,0,2,3960873.0,17,40
comment_count,4,0,36746252.0,89,1,2,3960873.0,16,40
comment_count,3,0,33723611.0,172,1,27,5558115.0,17,49
comment_count,5,0,33750601.0,172,0,27,5558115.0,17,49
comment_count,3,45,37309611.0,4354,0,157,109347.0,17,708
comment_count,5,42,37597375.0,21155,0,1006,442351.0,17,1225
comment_count,3,42,27234656.0,21155,0,1006,442351.0,17,1225
comment_count,3,0,26300821.0,1141,0,17,296530.0,17,72
comment_count,4,29,33616637.0,6199,0,414,595305.0,16,1272
comment_count,7,2,37574826.0,1331,0,121,1472266.0,18,205
comment_count,4,28,37632798.0,693,0,178,6155692.0,13,75
comment_count,4,2,28064025.0,564,0,15,562433.0,19,22
comment_count,3,1,37253637.0,212,0,13,5120312.0,13,68
comment_count,3,0,32231013.0,385,0,10,1329974.0,15,48
comment_count,3,1,36070394.0,172,0,117,5830659.0,15,27
comment_count,3,29,26676025.0,7033,0,162,876937.0,19,440
comment_count,4,29,24576355.0,7033,1,162,876937.0,15,440
comment_count,3,2,33218460.0,519,0,16,1468915.0,18,31
comment_count,3,1,25291843.0,608,0,74,3877909.0,11,64
